Id;MSSubClass;MSZoning;Neighborhood;OverallQual;RoofStyle;BsmtQual;HeatingQC;CentralAir;1stFlrSF;GrLivArea;BsmtFullBath;KitchenQual;GarageType;GarageFinish;GarageCars;PavedDrive;SalePrice
1225;60;RL;Gilbert;7;Gable;Gd;Ex;Y;788;1490;1;Gd;Attchd;Fin;2;Y;184000
1226;80;RL;NAmes;6;Hip;TA;Ex;Y;1138;1138;0;TA;Attchd;RFn;1;Y;145000
1227;60;RL;Somerst;6;Gable;Gd;Ex;Y;894;1933;0;Gd;BuiltIn;Fin;3;Y;214000
1228;20;RL;NAmes;5;Gable;TA;Ex;Y;912;912;1;Gd;Detchd;Unf;2;Y;147000
1229;120;RL;NridgHt;9;Hip;Ex;Ex;Y;1702;1702;1;Ex;Attchd;Fin;3;Y;367294
1230;80;RL;NAmes;5;Hip;TA;Gd;Y;1507;1507;0;TA;Basment;Unf;1;Y;127000
1231;90;RL;Sawyer;5;Shed;Gd;Ex;Y;1361;2620;0;TA;BuiltIn;RFn;2;N;190000
1232;90;RL;NAmes;5;Hip;TA;TA;Y;1190;1190;1;TA;Attchd;Unf;2;Y;132500
1233;90;RL;NAmes;4;Gable;;TA;Y;1224;1224;0;TA;CarPort;Unf;2;Y;101800
1234;20;RL;NAmes;5;Hip;TA;Fa;Y;1188;1188;1;TA;Attchd;RFn;2;Y;142000
1235;70;RH;SWISU;5;Gable;TA;TA;N;1024;1964;0;TA;;;0;N;130000
1236;70;RL;Crawfor;5;Gable;Gd;Gd;Y;892;1784;0;TA;Detchd;Unf;1;N;138887
1237;160;RL;NridgHt;7;Gable;Gd;Ex;Y;764;1626;0;Gd;BuiltIn;RFn;2;Y;175500
1238;60;RL;CollgCr;7;Gable;Gd;Ex;Y;847;1948;0;Gd;BuiltIn;Fin;2;Y;195000
1239;20;RL;SawyerW;6;Gable;Gd;Ex;Y;1141;1141;0;TA;Detchd;Unf;2;Y;142500
1240;20;RL;Timber;8;Hip;Gd;Ex;Y;1484;1484;0;Ex;Attchd;RFn;2;Y;265900
1241;60;RL;CollgCr;7;Gable;Gd;Ex;Y;884;1768;1;Gd;Attchd;RFn;2;Y;224900
1242;20;RL;Somerst;7;Hip;Gd;Ex;Y;1689;1689;0;Gd;Attchd;RFn;3;Y;248328
1243;85;RL;NWAmes;7;Gable;Gd;TA;Y;1173;1173;1;Gd;Attchd;RFn;2;Y;170000
1244;20;RL;NridgHt;10;Gable;Ex;Ex;Y;2076;2076;1;Ex;Attchd;Fin;3;Y;465000
1245;70;RL;Crawfor;8;Gable;Gd;Fa;Y;792;1517;0;Gd;Detchd;Unf;2;Y;230000
1246;80;RL;NWAmes;6;Hip;Gd;Ex;Y;1140;1868;0;TA;BuiltIn;Fin;2;Y;178000
1247;60;FV;Somerst;7;Gable;Gd;Ex;Y;756;1553;0;Gd;Attchd;RFn;2;Y;186500
1248;80;RL;Mitchel;6;Gable;TA;TA;Y;1034;1034;1;TA;Attchd;Unf;3;Y;169900
1249;75;RM;OldTown;6;Gable;Gd;Fa;N;1134;2058;0;TA;Detchd;Unf;2;P;129500
1250;20;RL;NAmes;5;Gable;TA;TA;Y;988;988;0;TA;Attchd;Unf;1;Y;119000
1251;20;RL;NAmes;7;Hip;TA;Ex;Y;2110;2110;1;Ex;Attchd;Fin;2;Y;244000
1252;120;RL;NridgHt;7;Gable;Gd;Ex;Y;1405;1405;0;Gd;Attchd;RFn;2;Y;171750
1253;20;RL;Mitchel;5;Gable;TA;TA;Y;874;874;1;TA;Attchd;RFn;1;Y;130000
1254;60;RL;Veenker;7;Gable;TA;TA;Y;1516;2167;1;Gd;Attchd;RFn;2;Y;294000
1255;60;RL;Edwards;7;Gable;Gd;Ex;Y;760;1656;0;Gd;BuiltIn;Fin;2;Y;165400
1256;50;RM;BrkSide;6;Gable;TA;TA;Y;959;1367;0;TA;Detchd;Unf;1;Y;127500
1257;20;RL;NoRidge;8;Hip;Gd;Ex;Y;1987;1987;1;Gd;Attchd;Fin;2;Y;301500
1258;30;RL;Edwards;5;Gable;Fa;Ex;Y;864;864;0;TA;;;0;Y;99900
1259;80;RL;Gilbert;7;Gable;Gd;Ex;Y;1166;1166;1;Gd;Attchd;Fin;2;Y;190000
1260;20;RL;NAmes;6;Gable;Gd;Gd;Y;1054;1054;1;TA;Attchd;Unf;2;Y;151000
1261;60;RL;Gilbert;6;Gable;Gd;Ex;Y;892;1675;0;TA;BuiltIn;Fin;2;Y;181000
1262;20;RL;NAmes;5;Hip;TA;Gd;Y;1050;1050;0;TA;Attchd;Unf;1;Y;128900
1263;50;RL;ClearCr;4;Gable;TA;Ex;Y;1104;1788;1;TA;Attchd;Unf;1;Y;161500
1264;70;RL;BrkSide;6;Gambrel;TA;Ex;Y;1060;1824;0;TA;Detchd;Unf;2;N;180500
1265;120;RH;NAmes;6;Gable;Gd;Ex;Y;1337;1337;1;Gd;Attchd;Fin;2;Y;181000
1266;160;FV;Somerst;7;Hip;Gd;Ex;Y;713;1452;1;Gd;Detchd;Unf;2;Y;183900
1267;190;RM;OldTown;7;Hip;TA;TA;N;964;1889;0;TA;Detchd;Unf;1;N;122000
1268;20;RL;Timber;9;Hip;Ex;Ex;Y;2018;2018;0;Ex;Attchd;Fin;3;Y;378500
1269;50;RL;Crawfor;8;Gable;TA;Ex;Y;1968;3447;0;Gd;BuiltIn;Unf;3;Y;381000
1270;50;RL;NAmes;5;Gable;TA;TA;Y;874;1524;0;TA;Attchd;Unf;1;Y;144000
1271;40;RL;ClearCr;7;Shed;Gd;TA;Y;1332;1524;2;Gd;Attchd;Fin;2;Y;260000
1272;20;RL;NWAmes;6;Hip;TA;Gd;Y;1489;1489;0;Gd;Attchd;RFn;2;Y;185750
1273;20;RL;Sawyer;5;Hip;TA;TA;Y;935;935;1;TA;Attchd;Unf;1;Y;137000
1274;80;RL;Edwards;6;Gable;TA;Gd;Y;1357;1357;1;Ex;Basment;RFn;1;Y;177000
1275;50;RL;Crawfor;5;Gable;TA;Ex;Y;661;1250;0;TA;Detchd;Unf;2;Y;139000
1276;90;RL;NAmes;5;Gable;TA;Gd;Y;928;1920;0;TA;Detchd;Unf;2;Y;137000
1277;60;RL;NWAmes;6;Gable;TA;TA;Y;735;1395;0;TA;Attchd;Unf;2;Y;162000
1278;80;RL;NWAmes;6;Gable;Gd;Fa;Y;1724;1724;1;TA;Attchd;RFn;2;Y;197900
1279;60;RL;CollgCr;8;Gable;Gd;Ex;Y;1128;2031;1;Gd;Attchd;RFn;2;Y;237000
1280;50;C (all);IDOTRR;4;Gable;TA;TA;Y;698;1128;0;TA;Detchd;RFn;2;Y;68400
1281;20;RL;CollgCr;7;Gable;Gd;Ex;Y;1573;1573;1;Gd;Attchd;RFn;2;Y;227000
1282;20;RL;Timber;7;Hip;Gd;TA;Y;1339;1339;1;TA;Attchd;Fin;2;Y;180000
1283;20;RL;CollgCr;5;Gable;Gd;TA;Y;1040;1040;0;Gd;Detchd;Unf;2;Y;150500
1284;90;RL;Mitchel;6;Mansard;TA;TA;Y;912;1824;0;TA;;;0;Y;139000
1285;50;RL;SWISU;6;Gable;TA;Ex;Y;1699;2447;0;Gd;Detchd;Unf;1;Y;169000
1286;50;RM;BrkSide;6;Gable;TA;Ex;Y;825;1412;0;TA;Detchd;Unf;1;Y;132500
1287;20;RL;NWAmes;6;Hip;TA;TA;Y;1328;1328;1;TA;Attchd;Unf;2;Y;143000
1288;20;RL;ClearCr;5;Gable;TA;Fa;Y;1582;1582;0;TA;Attchd;Unf;2;N;190000
1289;120;RL;StoneBr;8;Gable;Gd;Ex;Y;1659;1659;1;Ex;Attchd;Fin;2;Y;278000
1290;60;RL;NridgHt;8;Gable;Gd;Ex;Y;1120;1970;0;Ex;BuiltIn;Fin;3;Y;281000
1291;80;RL;NAmes;5;Hip;TA;TA;Y;1152;1152;1;TA;Attchd;RFn;2;Y;180500
1292;160;RM;BrDale;5;Gable;TA;TA;Y;630;1302;0;TA;Detchd;Unf;1;Y;119500
1293;70;RM;OldTown;5;Gable;TA;TA;N;1378;2372;0;TA;Attchd;RFn;1;Y;107500
1294;60;RL;NWAmes;7;Gable;Gd;TA;Y;832;1664;0;TA;Attchd;RFn;2;Y;162900
1295;20;RL;Edwards;5;Hip;TA;TA;Y;864;864;1;TA;Detchd;Unf;2;N;115000
1296;20;RL;NAmes;5;Hip;TA;Gd;Y;1052;1052;1;TA;Attchd;RFn;1;Y;138500
1297;20;RL;NAmes;5;Hip;TA;Gd;Y;1128;1128;1;TA;Attchd;RFn;2;Y;155000
1298;180;RM;Edwards;6;Gable;Gd;Gd;Y;1072;1072;1;TA;Basment;Fin;2;Y;140000
1299;60;RL;Edwards;10;Hip;Ex;Ex;Y;4692;5642;2;Ex;Attchd;Fin;2;Y;160000
1300;20;RL;NAmes;5;Hip;TA;Ex;Y;1246;1246;1;Gd;Attchd;RFn;1;Y;154000
1301;60;RL;Gilbert;7;Gable;Gd;Ex;Y;1005;1983;0;Gd;Attchd;Fin;2;Y;225000
1302;70;RL;Crawfor;6;Gable;TA;Fa;Y;753;1494;0;Gd;Attchd;Unf;1;P;177500
1303;60;RL;NoRidge;8;Hip;Gd;Ex;Y;1203;2526;1;Gd;Attchd;RFn;3;Y;290000
1304;20;RL;Somerst;7;Gable;Gd;Ex;Y;1616;1616;0;Gd;Attchd;RFn;3;Y;232000
1305;160;RM;Edwards;7;Gable;Gd;Ex;Y;976;1708;0;Gd;Detchd;Unf;2;Y;130000
1306;20;RL;NridgHt;9;Hip;Ex;Ex;Y;1652;1652;1;Ex;Attchd;Fin;2;Y;325000
1307;120;RL;NridgHt;7;Gable;Gd;Ex;Y;1368;1368;0;Gd;Attchd;RFn;2;Y;202500
1308;20;RL;CollgCr;5;Gable;Gd;Ex;Y;990;990;1;TA;Detchd;Unf;2;Y;138000
1309;20;RM;OldTown;5;Gable;TA;Ex;Y;1122;1122;1;Gd;Attchd;Unf;2;Y;147000
1310;20;RL;SawyerW;6;Gable;Gd;Gd;Y;1294;1294;1;Gd;Attchd;RFn;2;Y;179200
1311;20;RL;Crawfor;7;Gable;Gd;TA;Y;1902;1902;1;Ex;Attchd;Fin;2;Y;335000
1312;20;RL;CollgCr;7;Gable;Gd;Ex;Y;1274;1274;1;Gd;Attchd;RFn;2;Y;203000
1313;60;RL;NoRidge;8;Gable;Ex;Ex;Y;1453;2810;0;Gd;Attchd;RFn;2;Y;302000
1314;60;RL;NoRidge;9;Gable;Gd;Ex;Y;1422;2599;0;Gd;BuiltIn;Fin;3;Y;333168
1315;20;RL;Edwards;4;Hip;TA;Ex;Y;948;948;1;TA;Detchd;Unf;1;Y;119000
1316;60;RL;NAmes;6;Gable;Fa;TA;Y;1092;2112;0;TA;Attchd;Unf;2;Y;206900
1317;20;RL;CollgCr;8;Gable;Ex;Ex;Y;1630;1630;1;Ex;Attchd;RFn;3;Y;295493
1318;120;FV;Somerst;7;Gable;Ex;Ex;Y;1352;1352;0;Gd;Attchd;RFn;2;Y;208900
1319;20;RL;CollgCr;8;Hip;Gd;Ex;Y;1787;1787;0;Gd;Attchd;RFn;3;Y;275000
1320;20;RL;Edwards;4;Hip;TA;Ex;Y;948;948;0;TA;Attchd;Unf;1;Y;111000
1321;20;RL;NAmes;6;Hip;TA;Gd;Y;1478;1478;1;TA;Attchd;RFn;2;Y;156500
1322;20;RL;BrkSide;3;Hip;;TA;N;720;720;0;TA;Detchd;Unf;1;Y;72500
1323;60;RL;NoRidge;7;Gable;Gd;Ex;Y;1061;1923;1;Gd;Attchd;RFn;2;Y;190000
1324;30;RL;BrkSide;4;Hip;TA;Gd;Y;708;708;0;Fa;;;0;Y;82500
1325;20;RL;Somerst;8;Gable;Ex;Ex;Y;1795;1795;0;Gd;Attchd;RFn;3;Y;147000
1326;30;RM;IDOTRR;4;Gable;TA;Fa;N;796;796;0;TA;;;0;N;55000
1327;30;RH;Edwards;3;Gable;TA;Ex;Y;774;774;0;Gd;;;0;Y;79000
1328;20;RL;Mitchel;5;Gable;TA;Ex;Y;816;816;0;Gd;Attchd;Unf;1;Y;130500
1329;50;RM;OldTown;6;Gable;Gd;Ex;Y;1584;2792;0;TA;Detchd;Unf;2;Y;256000
1330;60;RL;Gilbert;7;Hip;Gd;Gd;Y;955;1632;0;TA;Attchd;Fin;2;Y;176500
1331;20;RL;Somerst;8;Hip;Gd;Ex;Y;1588;1588;0;Gd;Attchd;RFn;3;Y;227000
1332;80;RL;CollgCr;5;Gable;TA;Gd;Y;954;954;0;TA;Detchd;Unf;2;Y;132500
1333;20;RL;Edwards;4;Gable;TA;Ex;Y;816;816;1;TA;Detchd;Unf;1;Y;100000
1334;50;RM;IDOTRR;5;Gable;TA;Ex;Y;803;1360;0;Gd;Detchd;Unf;1;Y;125500
1335;160;RM;BrDale;5;Gable;TA;TA;Y;765;1365;0;TA;Attchd;Unf;2;Y;125000
1336;20;RL;NWAmes;6;Gable;Gd;TA;Y;1334;1334;0;TA;Attchd;RFn;2;Y;167900
1337;90;RL;NWAmes;5;Gable;TA;TA;Y;1656;1656;0;TA;Detchd;Unf;2;Y;135000
1338;30;RM;OldTown;4;Gable;TA;Fa;N;693;693;0;Fa;;;0;N;52500
1339;60;RL;CollgCr;7;Gable;Gd;Ex;Y;920;1861;1;Gd;BuiltIn;RFn;2;Y;200000
1340;20;RL;CollgCr;5;Hip;TA;Ex;Y;864;864;0;TA;Attchd;RFn;1;Y;128500
1341;20;RL;NAmes;4;Gable;TA;TA;Y;872;872;0;TA;Detchd;Unf;4;Y;123000
1342;20;RL;SawyerW;6;Gable;Gd;Ex;Y;1114;1114;1;Gd;Detchd;Unf;2;Y;155000
1343;60;RL;CollgCr;8;Gable;Gd;Ex;Y;1284;2169;0;Gd;Attchd;RFn;2;Y;228500
1344;50;RL;Crawfor;6;Gable;TA;Gd;Y;1172;1913;0;TA;Detchd;Unf;2;Y;177000
1345;60;RL;CollgCr;7;Gable;Gd;Ex;Y;728;1456;0;Gd;Attchd;Fin;2;Y;155835
1346;30;RM;OldTown;4;Hip;TA;Gd;Y;960;960;0;Fa;Detchd;Unf;1;Y;108500
1347;20;RL;NWAmes;7;Hip;TA;TA;Y;2156;2156;0;TA;Attchd;RFn;2;Y;262500
1348;20;RL;Timber;8;Gable;Ex;Ex;Y;1776;1776;1;Gd;Attchd;Fin;3;Y;283463
1349;20;RL;SawyerW;7;Gable;Gd;Ex;Y;1494;1494;1;Gd;Attchd;RFn;2;Y;215000
1350;70;RM;OldTown;8;Gable;TA;Fa;N;938;2358;0;TA;;;0;Y;122000
1351;90;RL;NAmes;5;Gable;TA;TA;Y;1338;2634;1;TA;Detchd;Unf;4;Y;200000
1352;60;RL;NAmes;6;Gable;TA;Ex;Y;858;1716;0;TA;Attchd;Fin;2;Y;171000
1353;50;RM;BrkSide;6;Gable;TA;TA;Y;786;1176;0;TA;Detchd;Unf;2;N;134900
1354;50;RL;NoRidge;8;Hip;Gd;Ex;Y;2053;3238;1;Gd;Attchd;Fin;3;Y;410000
1355;60;RL;CollgCr;7;Gable;Gd;Ex;Y;992;1865;1;Gd;Attchd;RFn;3;Y;235000
1356;80;RL;NWAmes;7;Gable;TA;Gd;Y;1222;1920;0;Gd;Attchd;RFn;2;Y;170000
1357;20;RL;NAmes;5;Gable;TA;TA;Y;892;892;0;TA;Attchd;RFn;1;Y;110000
1358;20;RL;NAmes;5;Gable;TA;Ex;Y;1078;1078;1;TA;Attchd;Fin;2;Y;149900
1359;160;FV;Somerst;6;Gable;Gd;Ex;Y;769;1573;0;Gd;Detchd;Unf;2;Y;177500
1360;20;RL;NridgHt;9;Hip;Ex;Ex;Y;1980;1980;1;Ex;Attchd;Fin;3;Y;315000
1361;70;RL;SWISU;5;Gable;TA;Ex;Y;990;2601;0;TA;BuiltIn;RFn;2;Y;189000
1362;20;RL;StoneBr;7;Hip;Ex;Ex;Y;1530;1530;1;Gd;Attchd;Fin;2;Y;260000
1363;50;RL;NAmes;4;Gable;TA;Gd;Y;1281;1738;0;TA;Attchd;Unf;1;Y;104900
1364;60;RL;Gilbert;6;Gable;Gd;Ex;Y;616;1412;0;Gd;BuiltIn;Fin;2;Y;156932
1365;160;FV;Somerst;7;Gable;Gd;Ex;Y;520;1200;0;Gd;Detchd;RFn;2;Y;144152
1366;60;FV;Somerst;7;Gable;Gd;Ex;Y;814;1674;1;Gd;Attchd;RFn;2;Y;216000
1367;60;RL;CollgCr;7;Gable;Gd;Ex;Y;882;1790;1;Gd;Attchd;RFn;2;Y;193000
1368;160;RM;MeadowV;5;Gable;TA;Ex;Y;925;1475;0;TA;Attchd;RFn;1;Y;127000
1369;120;RM;CollgCr;6;Gable;Gd;Ex;Y;848;848;1;Gd;Attchd;Fin;2;Y;144000
1370;20;RL;CollgCr;8;Hip;Gd;Ex;Y;1668;1668;1;Gd;Attchd;Fin;2;Y;232000
1371;50;RL;OldTown;4;Gable;TA;Ex;Y;840;1374;0;TA;Detchd;Fin;1;Y;105000
1372;80;RL;NAmes;6;Hip;TA;Gd;Y;1661;1661;1;Gd;BuiltIn;RFn;1;Y;165500
1373;60;RL;CollgCr;7;Gable;Gd;Ex;Y;1108;2097;1;Gd;Detchd;RFn;2;Y;274300
1374;20;RL;NoRidge;10;Hip;Ex;Ex;Y;2633;2633;1;Ex;Attchd;RFn;3;Y;466500
1375;60;FV;Somerst;7;Gable;Gd;Ex;Y;1026;1958;0;Gd;Attchd;Fin;3;Y;250000
1376;20;RL;Timber;8;Gable;Gd;Ex;Y;1571;1571;0;Gd;Attchd;Fin;3;Y;239000
1377;30;RL;SWISU;6;Gable;Gd;TA;N;790;790;0;TA;Detchd;Unf;1;Y;91000
1378;50;RL;Edwards;5;Gable;TA;Ex;Y;984;1604;0;TA;Detchd;Unf;2;Y;117000
1379;160;RM;BrDale;6;Gable;TA;TA;Y;483;987;0;TA;Detchd;Unf;1;Y;83000
1380;80;RL;Timber;5;Gable;Gd;Gd;Y;754;1394;0;Gd;BuiltIn;Fin;2;Y;167500
1381;30;RL;Edwards;3;Gable;TA;TA;N;864;864;1;TA;Detchd;Unf;1;Y;58500
1382;20;RL;NAmes;6;Gable;TA;Ex;Y;2117;2117;0;TA;Attchd;Fin;2;Y;237500
1383;70;RM;OldTown;7;Hip;Fa;Ex;Y;998;1762;1;Gd;Detchd;Unf;2;N;157000
1384;30;RL;Sawyer;5;Gable;TA;Ex;Y;1416;1416;0;Gd;Attchd;Unf;2;N;112000
1385;50;RL;Edwards;6;Gable;TA;TA;Y;698;1258;0;TA;Detchd;Unf;1;P;105000
1386;50;RM;IDOTRR;4;Gable;TA;Gd;Y;796;1154;1;Gd;Detchd;Unf;1;N;125500
1387;60;RL;NWAmes;7;Gable;Gd;TA;Y;1392;2784;1;Gd;Attchd;RFn;2;Y;250000
1388;50;RM;OldTown;6;Gable;TA;TA;N;1664;2526;0;Gd;Detchd;Unf;1;Y;136000
1389;20;RL;Gilbert;9;Gable;Ex;Ex;Y;1746;1746;1;Ex;Attchd;Fin;3;Y;377500
1390;50;RM;BrkSide;6;Gable;TA;Ex;Y;869;1218;0;TA;Detchd;Unf;2;Y;131000
1391;20;RL;CollgCr;7;Gable;Gd;Ex;Y;1525;1525;1;Gd;Attchd;RFn;2;Y;235000
1392;90;RL;NAmes;5;Gable;TA;TA;Y;1584;1584;0;TA;Detchd;Unf;3;Y;124000
1393;85;RL;NAmes;5;Gable;TA;TA;Y;900;900;1;TA;Attchd;RFn;1;Y;123000
1394;190;RM;OldTown;6;Gable;Fa;Ex;N;1221;1912;0;TA;Detchd;Unf;2;Y;163000
1395;120;RL;Blmngtn;7;Hip;Gd;Ex;Y;1500;1500;1;Gd;Attchd;Fin;3;Y;246578
1396;60;RL;Timber;8;Hip;Gd;Ex;Y;1133;2482;0;Gd;BuiltIn;Fin;3;Y;281213
1397;20;RL;Timber;5;Gable;TA;TA;Y;1687;1687;1;TA;Detchd;Unf;2;N;160000
1398;70;RM;BrkSide;5;Gable;TA;Ex;Y;939;1513;0;TA;Detchd;Unf;1;N;137500
1399;50;RL;NAmes;5;Gable;TA;Gd;Y;1136;1904;1;TA;Attchd;Unf;1;Y;138000
1400;50;RL;SWISU;6;Gable;TA;Ex;Y;1160;1608;0;Gd;Detchd;Unf;1;Y;137450
1401;50;RM;BrkSide;6;Gable;TA;TA;Y;950;1158;0;TA;BuiltIn;RFn;1;Y;120000
1402;60;RL;Gilbert;6;Gable;TA;Ex;Y;864;1593;1;TA;Attchd;Fin;2;Y;193000
1403;20;RL;CollgCr;7;Gable;Gd;Ex;Y;1294;1294;0;Gd;Attchd;RFn;2;Y;193879
1404;20;RL;Somerst;8;Gable;Gd;Ex;Y;1464;1464;1;Gd;Attchd;Unf;3;Y;282922
1405;50;RL;OldTown;3;Gable;TA;TA;Y;694;1214;0;TA;Detchd;Unf;3;Y;105000
1406;120;RM;Crawfor;8;Hip;Ex;Ex;Y;1646;1646;1;Gd;Attchd;Fin;2;Y;275000
1407;85;RL;CollgCr;5;Gable;Gd;TA;Y;768;768;1;TA;Detchd;Unf;2;Y;133000
1408;20;RL;Mitchel;5;Gable;TA;Ex;Y;833;833;1;TA;;;0;Y;112000
1409;70;RM;OldTown;4;Gable;Fa;Gd;Y;741;1363;0;TA;Detchd;Unf;2;Y;125500
1410;60;RL;NWAmes;7;Gable;Gd;Gd;Y;1236;2093;0;TA;Attchd;Fin;2;Y;215000
1411;60;RL;CollgCr;7;Gable;Gd;Ex;Y;944;1840;1;Gd;Attchd;RFn;2;Y;230000
1412;50;RL;NAmes;6;Gable;TA;Ex;Y;1112;1668;0;TA;Attchd;Unf;1;Y;140000
1413;90;RL;NAmes;4;Gable;;Fa;N;1040;1040;0;TA;Detchd;Unf;2;Y;90000
1414;20;RL;SawyerW;8;Gable;Gd;Ex;Y;1844;1844;1;Gd;Attchd;Fin;2;Y;257000
1415;50;RL;BrkSide;6;Gambrel;TA;Gd;Y;1053;1848;0;Gd;Detchd;Unf;2;N;207000
1416;120;RL;Blmngtn;7;Hip;Gd;Ex;Y;1569;1569;0;Gd;Attchd;RFn;3;Y;175900
1417;190;RM;OldTown;4;Gable;TA;Gd;Y;1246;2290;0;TA;Detchd;Unf;2;N;122500
1418;60;RL;NoRidge;8;Gable;Gd;Ex;Y;1310;2450;1;Gd;Attchd;Fin;3;Y;340000
1419;20;RL;NAmes;5;Gable;TA;TA;Y;1144;1144;1;TA;Detchd;Unf;1;Y;124000
1420;20;RL;Crawfor;6;Gable;TA;Gd;Y;1844;1844;1;Gd;Attchd;RFn;2;Y;223000
1421;60;RL;NWAmes;6;Gable;TA;Gd;Y;708;1416;0;TA;Attchd;RFn;2;Y;179900
1422;120;RL;NPkVill;6;Gable;Gd;TA;Y;1069;1069;0;TA;Attchd;RFn;2;Y;127500
1423;120;RM;CollgCr;6;Gable;Gd;Ex;Y;848;848;1;Gd;Attchd;Fin;2;Y;136500
1424;80;RL;Edwards;6;Flat;Gd;TA;Y;1575;2201;0;Gd;Attchd;Unf;2;Y;274970
1425;20;RL;NAmes;5;Hip;TA;TA;Y;1344;1344;1;TA;Detchd;Unf;1;Y;144000
1426;20;RL;NAmes;6;Hip;TA;Ex;Y;1252;1252;0;Gd;Detchd;Unf;2;Y;142000
1427;60;RL;NoRidge;7;Gable;Gd;Ex;Y;1223;2127;1;Gd;Attchd;RFn;2;Y;271000
1428;50;RL;NAmes;5;Gable;TA;TA;Y;1048;1558;1;TA;Attchd;Unf;1;Y;140000
1429;30;RM;OldTown;5;Gable;TA;TA;Y;804;804;1;Gd;Attchd;Unf;1;Y;119000
1430;20;RL;NWAmes;6;Gable;Gd;Ex;Y;1440;1440;0;Gd;Attchd;Fin;2;Y;182900
1431;60;RL;Gilbert;5;Gable;Gd;Ex;Y;734;1838;0;TA;BuiltIn;Fin;2;Y;192140
1432;120;RL;NPkVill;6;Gable;Gd;TA;Y;958;958;0;TA;Attchd;RFn;2;Y;143750
1433;30;RL;OldTown;4;Gable;TA;TA;Y;968;968;0;TA;Detchd;Unf;1;Y;64500
1434;60;RL;Gilbert;6;Gable;Gd;Ex;Y;962;1792;1;TA;Attchd;Fin;2;Y;186500
1435;20;RL;Mitchel;5;Gable;TA;Fa;Y;1126;1126;1;TA;Attchd;RFn;2;P;160000
1436;20;RL;NAmes;6;Gable;TA;TA;Y;1537;1537;1;Gd;Attchd;RFn;2;Y;174000
1437;20;RL;NAmes;4;Gable;TA;TA;Y;864;864;0;TA;Detchd;Unf;2;Y;120500
1438;20;RL;NridgHt;8;Hip;Ex;Ex;Y;1932;1932;1;Ex;Attchd;Fin;3;Y;394617
1439;20;RM;OldTown;6;Gable;TA;TA;Y;1236;1236;1;TA;Attchd;Unf;2;Y;149700
1440;60;RL;NWAmes;7;Hip;TA;TA;Y;1040;1725;0;TA;Attchd;RFn;2;Y;197000
1441;70;RL;Crawfor;6;Gable;Ex;Fa;Y;1423;2555;0;TA;Detchd;Fin;2;Y;191000
1442;120;RM;CollgCr;6;Gable;Gd;Ex;Y;848;848;1;Gd;Attchd;RFn;2;Y;149300
1443;60;FV;Somerst;10;Gable;Ex;Ex;Y;1026;2007;1;Ex;Attchd;Fin;3;Y;310000
1444;30;RL;BrkSide;6;Gable;TA;Fa;N;952;952;0;Fa;Detchd;Unf;1;P;121000
1445;20;RL;CollgCr;7;Gable;Gd;Ex;Y;1422;1422;0;Gd;Attchd;RFn;2;Y;179600
1446;85;RL;Sawyer;6;Gable;TA;Gd;Y;913;913;1;TA;Detchd;Unf;1;Y;129000
1447;20;RL;Mitchel;5;Gable;TA;TA;Y;1188;1188;0;TA;Attchd;Unf;1;P;157900
1448;60;RL;CollgCr;8;Gable;Gd;Ex;Y;1220;2090;1;Gd;Attchd;RFn;2;Y;240000
1449;50;RL;Edwards;4;Gable;Fa;Gd;N;796;1346;0;TA;Detchd;Unf;1;Y;112000
1450;180;RM;MeadowV;5;Gable;Gd;Ex;Y;630;630;1;Ex;;;0;Y;92000
1451;90;RL;NAmes;5;Gable;Gd;TA;Y;896;1792;0;TA;;;0;Y;136000
1452;20;RL;Somerst;8;Gable;Gd;Ex;Y;1578;1578;0;Ex;Attchd;Fin;3;Y;287090
1453;180;RM;Edwards;5;Gable;Gd;Gd;Y;1072;1072;1;TA;Basment;Fin;2;Y;145000
1454;20;RL;Mitchel;5;Gable;Gd;Ex;Y;1140;1140;0;TA;;;0;Y;84500
1455;20;FV;Somerst;7;Gable;Gd;Ex;Y;1221;1221;1;Gd;Attchd;RFn;2;Y;185000
1456;60;RL;Gilbert;6;Gable;Gd;Ex;Y;953;1647;0;TA;Attchd;RFn;2;Y;175000
1457;20;RL;NWAmes;6;Gable;Gd;TA;Y;2073;2073;1;TA;Attchd;Unf;2;Y;210000
1458;70;RL;Crawfor;7;Gable;TA;Ex;Y;1188;2340;0;Gd;Attchd;RFn;1;Y;266500
1459;20;RL;NAmes;5;Hip;TA;Gd;Y;1078;1078;1;Gd;Attchd;Unf;1;Y;142125
1460;20;RL;Edwards;5;Gable;TA;Gd;Y;1256;1256;1;TA;Attchd;Fin;1;Y;147500
